mint-geo:raster---mint-geo:dy,mint-geo:raster---mint-geo:dx,mint-geo:raster---mint-geo:epsg,mint:place---mint:region,mint:timestamp,mint-geo:raster---mint-geo:y_0,mint-geo:raster---mint-geo:y_slope,rdf:value,mint-geo:raster---mint-geo:x_0,mint-geo:raster---mint-geo:x_slope
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,0.38947043,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,0.41606215,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,0.4224083,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,0.46113738,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
-0.10000000000000009,0.09999999999999987,4326,Oromia,1533081600,10.400000000000006,0.0,-9999.9,34.20000000000002,0.0
